Instance,Income
153462,7.05E+04
153463,7.70E+03
153464,1.04E+05
153465,5.52E+04
153466,5.61E+04
153467,1.67E+05
153468,3.62E+04
153469,2.22E+05
153470,4.67E+04
153471,1.50E+04
153472,8.52E+04
153473,3.50E+05
153474,5.23E+04
153475,2.50E+05
153476,4.47E+04
153477,6.32E+05
153478,3.51E+04
153479,2.79E+05
153480,3.71E+04
153481,3.14E+04
153482,2.36E+04
153483,9.20E+04
153484,4.96E+04
153485,9.29E+03
153486,2.14E+04
153487,1.84E+04
153488,5.44E+04
153489,5.37E+04
153490,7.37E+04
153491,1.86E+04
153492,6.19E+04
153493,5.44E+04
153494,5.71E+04
153495,4.56E+04
153496,2.25E+04
153497,5.21E+04
153498,1.71E+05
153499,3.65E+04
153500,9.16E+04
153501,2.42E+04
153502,5.14E+04
153503,5.49E+04
153504,1.04E+05
153505,1.34E+05
153506,2.79E+05
153507,1.91E+05
153508,2.00E+05
153509,3.04E+04
153510,4.44E+04
153511,2.12E+05
153512,5.97E+04
153513,3.03E+05
153514,3.34E+05
153515,1.84E+04
153516,9.44E+04
153517,2.00E+04
153518,1.49E+05
153519,3.31E+05
153520,4.14E+04
153521,4.21E+04
153522,3.38E+04
153523,2.75E+04
153524,5.38E+04
153525,1.03E+05
153526,5.33E+04
153527,6.13E+04
153528,2.84E+05
153529,2.68E+04
153530,5.41E+04
153531,1.22E+05
153532,2.88E+04
153533,8.67E+04
153534,2.22E+04
153535,1.11E+05
153536,7.91E+05
153537,5.31E+04
153538,5.06E+05
153539,4.22E+04
153540,5.47E+04
153541,6.52E+04
153542,2.97E+04
153543,4.88E+04
153544,1.77E+04
153545,3.99E+04
153546,5.25E+04
153547,6.54E+04
153548,2.79E+04
153549,1.20E+04
153550,7.58E+04
153551,2.06E+05
153552,1.22E+05
153553,2.71E+04
153554,3.60E+05
153555,5.67E+04
153556,8.47E+04
153557,2.12E+04
153558,8.87E+04
153559,1.58E+05
153560,3.11E+04
153561,9.69E+04
153562,2.65E+04
153563,3.39E+04
153564,6.49E+05
153565,2.76E+05
153566,1.39E+05
153567,2.15E+05
153568,3.19E+04
153569,2.08E+04
153570,3.32E+05
153571,8.27E+04
153572,3.62E+05
153573,2.10E+04
153574,1.16E+05
153575,5.59E+04
153576,8.96E+04
153577,8.75E+04
153578,3.64E+05
153579,3.71E+04
153580,1.76E+04
153581,3.64E+04
153582,1.62E+05
153583,5.13E+04
153584,4.83E+04
153585,1.69E+04
153586,6.92E+04
153587,2.30E+04
153588,4.18E+04
153589,4.93E+04
153590,7.28E+04
153591,5.50E+04
153592,2.90E+04
153593,3.23E+04
153594,1.70E+04
153595,4.72E+04
153596,6.13E+03
153597,3.06E+04
153598,6.23E+04
153599,6.54E+04
153600,7.17E+04
153601,3.55E+04
153602,4.90E+04
153603,1.77E+05
153604,1.97E+05
153605,1.92E+05
153606,3.95E+04
153607,7.91E+04
153608,3.50E+05
153609,1.27E+05
153610,4.26E+04
153611,4.96E+04
153612,2.50E+05
153613,1.26E+05
153614,1.90E+05
153615,3.33E+04
153616,6.34E+04
153617,1.59E+04
153618,6.92E+05
153619,1.67E+05
153620,1.47E+05
153621,1.43E+04
153622,5.85E+04
153623,4.21E+04
153624,4.75E+04
153625,1.58E+04
153626,1.11E+05
153627,5.50E+05
153628,2.30E+04
153629,1.64E+05
153630,3.08E+05
153631,1.34E+05
153632,7.15E+04
153633,5.07E+04
153634,1.46E+04
153635,1.37E+05
153636,1.43E+05
153637,7.39E+04
153638,2.33E+04
153639,2.32E+05
153640,4.82E+05
153641,5.82E+04
153642,1.41E+04
153643,1.98E+04
153644,7.20E+03
153645,1.46E+05
153646,6.64E+04
153647,1.31E+05
153648,6.03E+04
153649,4.80E+03
153650,1.71E+05
153651,2.90E+04
153652,6.02E+04
153653,1.82E+04
153654,4.51E+04
153655,2.11E+04
153656,5.23E+04
153657,6.05E+03
153658,2.39E+05
153659,8.13E+04
153660,3.63E+04
153661,1.76E+04
153662,2.53E+04
153663,6.15E+04
153664,3.42E+05
153665,2.47E+04
153666,2.61E+04
153667,1.79E+05
153668,2.58E+04
153669,8.61E+04
153670,6.22E+04
153671,2.38E+05
153672,5.19E+04
153673,3.86E+04
153674,4.25E+05
153675,1.77E+05
153676,1.01E+05
153677,1.65E+05
153678,5.65E+04
153679,3.52E+04
153680,9.25E+04
153681,1.03E+05
153682,4.15E+04
153683,2.91E+04
153684,5.44E+04
153685,9.94E+04
153686,1.14E+05
153687,5.01E+05
153688,2.28E+04
153689,4.20E+04
153690,5.06E+04
153691,2.04E+05
153692,2.11E+04
153693,1.77E+04
153694,1.08E+05
153695,8.99E+04
153696,1.74E+05
153697,4.51E+03
153698,1.83E+04
153699,1.73E+05
153700,5.37E+04
153701,1.08E+05
153702,2.72E+05
153703,2.77E+05
153704,4.67E+04
153705,3.44E+04
153706,3.09E+05
153707,5.49E+04
153708,1.73E+05
153709,7.75E+04
153710,3.56E+04
153711,1.19E+04
153712,1.44E+04
153713,5.56E+04
153714,6.03E+04
153715,9.51E+03
153716,5.07E+05
153717,3.57E+05
153718,5.64E+04
153719,5.40E+04
153720,7.79E+04
153721,9.47E+04
153722,1.96E+04
153723,1.13E+05
153724,5.54E+04
153725,3.44E+05
153726,6.72E+04
153727,4.69E+04
153728,5.44E+04
153729,2.59E+05
153730,1.83E+04
153731,1.00E+05
153732,5.79E+04
153733,4.09E+04
153734,5.92E+04
153735,2.61E+04
153736,1.11E+05
153737,1.72E+04
153738,2.01E+04
153739,1.54E+05
153740,2.55E+05
153741,2.60E+04
153742,1.68E+05
153743,2.36E+05
153744,1.99E+05
153745,3.12E+05
153746,5.09E+04
153747,6.27E+04
153748,3.39E+04
153749,1.35E+05
153750,7.37E+04
153751,3.34E+05
153752,2.26E+04
153753,8.94E+04
153754,4.64E+05
153755,3.59E+04
153756,4.13E+04
153757,1.61E+05
153758,6.73E+04
153759,2.75E+05
153760,1.61E+05
153761,1.14E+05
153762,4.10E+04
153763,3.02E+04
153764,6.84E+04
153765,3.84E+04
153766,1.65E+04
153767,7.06E+04
153768,6.82E+04
153769,4.44E+04
153770,1.49E+05
153771,1.39E+05
153772,5.22E+04
153773,4.42E+04
153774,2.46E+05
153775,1.82E+05
153776,4.43E+04
153777,1.81E+05
153778,8.15E+04
153779,3.45E+05
153780,7.52E+04
153781,4.06E+04
153782,7.82E+04
153783,2.76E+04
153784,3.85E+04
153785,3.50E+04
153786,7.74E+04
153787,8.45E+04
153788,5.43E+04
153789,2.47E+05
153790,4.21E+04
153791,3.05E+04
153792,3.19E+04
153793,9.60E+04
153794,2.25E+04
153795,1.83E+05
153796,2.04E+05
153797,5.49E+04
153798,6.88E+03
153799,5.48E+04
153800,1.08E+05
153801,6.33E+04
153802,2.22E+04
153803,4.56E+04
153804,2.04E+05
153805,5.66E+05
153806,2.19E+05
153807,1.59E+05
153808,2.95E+04
153809,5.56E+04
153810,2.44E+04
153811,3.62E+04
153812,7.11E+04
153813,1.60E+05
153814,2.30E+04
153815,4.55E+04
153816,5.49E+04
153817,1.67E+04
153818,5.82E+04
153819,3.09E+04
153820,8.16E+04
153821,8.33E+04
153822,2.51E+04
153823,4.87E+04
153824,1.26E+04
153825,1.52E+05
153826,1.11E+05
153827,1.21E+05
153828,4.20E+04
153829,4.09E+04
153830,4.32E+04
153831,6.31E+04
153832,2.08E+05
153833,3.63E+04
153834,2.24E+04
153835,5.06E+04
153836,1.65E+04
153837,5.10E+04
153838,4.31E+05
153839,3.16E+04
153840,1.86E+05
153841,6.95E+04
153842,3.63E+04
153843,3.34E+04
153844,4.10E+05
153845,3.15E+04
153846,8.19E+04
153847,1.13E+05
153848,7.72E+04
153849,3.78E+04
153850,4.01E+04
153851,3.64E+04
153852,1.15E+04
153853,2.29E+05
153854,1.92E+05
153855,1.98E+05
153856,2.33E+05
153857,1.54E+05
153858,5.65E+04
153859,2.63E+04
153860,3.95E+04
153861,2.19E+05
153862,4.08E+04
153863,2.91E+05
153864,5.92E+04
153865,4.41E+04
153866,3.77E+04
153867,1.29E+05
153868,7.99E+04
153869,1.13E+05
153870,2.07E+05
153871,4.54E+04
153872,4.20E+04
153873,1.58E+05
153874,1.56E+05
153875,4.96E+04
153876,6.09E+04
153877,5.07E+04
153878,6.10E+04
153879,4.28E+04
153880,1.18E+05
153881,9.98E+04
153882,2.53E+04
153883,8.95E+04
153884,2.83E+04
153885,1.08E+04
153886,3.28E+04
153887,2.61E+04
153888,6.86E+04
153889,5.27E+04
153890,1.41E+05
153891,4.72E+05
153892,3.23E+05
153893,3.07E+04
153894,7.94E+04
153895,3.93E+04
153896,4.53E+04
153897,1.34E+05
153898,9.77E+04
153899,7.81E+04
153900,4.20E+04
153901,2.29E+04
153902,9.55E+04
153903,5.56E+04
153904,3.21E+04
153905,1.27E+05
153906,5.74E+04
153907,3.01E+04
153908,1.95E+04
153909,1.58E+05
153910,2.22E+04
153911,3.05E+04
153912,1.49E+05
153913,3.21E+04
153914,6.06E+04
153915,6.96E+04
153916,5.91E+04
153917,7.97E+04
153918,4.85E+03
153919,4.91E+05
153920,3.17E+05
153921,4.88E+04
153922,1.56E+04
153923,5.18E+04
153924,6.79E+04
153925,1.43E+05
153926,9.14E+04
153927,6.52E+04
153928,4.38E+04
153929,4.19E+04
153930,3.81E+04
153931,1.07E+05
153932,1.98E+04
153933,1.34E+05
153934,2.91E+05
153935,8.64E+04
153936,5.13E+04
153937,2.90E+04
153938,5.55E+04
153939,3.83E+04
153940,5.65E+05
153941,5.43E+04
153942,4.99E+04
153943,3.09E+04
153944,1.46E+05
153945,5.33E+04
153946,5.78E+04
153947,6.47E+04
153948,1.10E+05
153949,4.82E+04
153950,8.26E+04
153951,5.80E+04
153952,1.11E+05
153953,1.29E+05
153954,8.69E+04
153955,2.97E+05
153956,1.42E+05
153957,2.30E+04
153958,2.08E+04
153959,4.46E+04
153960,1.00E+05
153961,2.83E+05
153962,9.83E+04
153963,1.88E+04
153964,7.19E+04
153965,2.34E+04
153966,4.84E+04
153967,8.08E+04
153968,2.63E+05
153969,1.31E+05
153970,1.73E+05
153971,6.93E+04
153972,1.83E+04
153973,1.14E+05
153974,1.81E+04
153975,6.65E+04
153976,2.03E+05
153977,6.50E+04
153978,1.43E+05
153979,1.14E+05
153980,3.64E+04
153981,8.95E+04
153982,1.28E+05
153983,2.62E+05
153984,1.43E+05
153985,6.82E+04
153986,2.36E+04
153987,7.53E+04
153988,4.33E+05
153989,2.79E+04
153990,4.46E+04
153991,2.38E+05
153992,2.38E+05
153993,6.39E+04
153994,6.17E+04
153995,3.38E+05
153996,1.67E+04
153997,3.02E+04
153998,7.14E+04
153999,1.49E+04
154000,2.15E+05
154001,3.38E+04
154002,1.48E+05
154003,2.97E+04
154004,4.48E+04
154005,4.42E+04
154006,5.30E+04
154007,3.86E+04
154008,7.44E+04
154009,3.52E+04
154010,6.91E+04
154011,1.43E+04
154012,5.03E+04
154013,1.07E+04
154014,2.79E+04
154015,6.23E+04
154016,1.58E+05
154017,6.88E+04
154018,3.49E+05
154019,1.73E+05
154020,1.30E+05
154021,1.82E+05
154022,4.81E+04
154023,2.40E+04
154024,7.39E+04
154025,1.31E+05
154026,3.54E+04
154027,2.67E+05
154028,2.78E+04
154029,5.85E+04
154030,9.80E+04
154031,2.03E+04
154032,6.07E+04
154033,3.63E+04
154034,1.31E+05
154035,4.15E+04
154036,3.36E+04
154037,2.14E+05
154038,4.13E+04
154039,1.62E+05
154040,3.56E+04
154041,3.99E+04
154042,2.30E+05
154043,9.15E+04
154044,4.79E+05
154045,3.44E+04
154046,5.54E+04
154047,4.67E+04
154048,1.22E+05
154049,6.15E+04
154050,3.35E+04
154051,2.56E+05
154052,3.29E+04
154053,2.71E+04
154054,5.50E+04
154055,9.31E+04
154056,4.33E+04
154057,9.78E+03
154058,7.61E+04
154059,4.00E+04
154060,7.45E+04
154061,4.88E+04
154062,3.88E+04
154063,4.55E+04
154064,1.15E+04
154065,1.70E+05
154066,5.15E+04
154067,5.01E+05
154068,6.31E+04
154069,1.61E+05
154070,2.19E+04
154071,1.70E+05
154072,2.67E+04
154073,2.76E+04
154074,7.93E+04
154075,1.21E+05
154076,6.18E+04
154077,6.00E+03
154078,3.69E+04
154079,7.76E+04
154080,1.64E+05
154081,3.34E+04
154082,4.77E+05
154083,2.97E+05
154084,4.59E+04
154085,2.91E+04
154086,4.15E+04
154087,3.14E+03
154088,1.14E+05
154089,2.64E+05
154090,1.55E+05
154091,2.86E+04
154092,9.23E+04
154093,1.78E+04
154094,2.45E+04
154095,1.02E+05
154096,5.28E+05
154097,4.77E+04
154098,1.01E+05
154099,5.15E+04
154100,3.16E+04
154101,2.06E+04
154102,2.70E+04
154103,6.09E+05
154104,1.80E+05
154105,3.19E+04
154106,1.94E+04
154107,1.08E+05
154108,2.00E+04
154109,1.15E+05
154110,2.10E+05
154111,3.38E+05
154112,3.53E+05
154113,1.87E+05
154114,6.31E+04
154115,2.93E+04
154116,3.82E+04
154117,2.39E+04
154118,2.91E+05
154119,3.91E+04
154120,5.59E+04
154121,4.37E+04
154122,4.23E+04
154123,4.65E+04
154124,6.79E+04
154125,1.05E+04
154126,5.65E+05
154127,6.03E+04
154128,5.25E+04
154129,6.06E+04
154130,5.78E+04
154131,5.95E+04
154132,5.21E+04
154133,7.68E+04
154134,4.81E+05
154135,6.97E+04
154136,3.99E+04
154137,2.69E+04
154138,1.70E+05
154139,4.65E+04
154140,1.77E+05
154141,3.03E+04
154142,4.41E+04
154143,6.80E+04
154144,7.10E+04
154145,4.66E+04
154146,1.26E+04
154147,5.76E+04
154148,2.55E+05
154149,5.03E+04
154150,3.48E+04
154151,1.22E+05
154152,5.64E+04
154153,1.85E+04
154154,5.36E+04
154155,5.47E+04
154156,1.30E+05
154157,1.07E+04
154158,1.14E+05
154159,5.83E+04
154160,2.89E+04
154161,9.25E+04
154162,3.49E+04
154163,3.80E+05
154164,3.98E+04
154165,5.11E+04
154166,6.29E+04
154167,6.37E+04
154168,2.39E+05
154169,6.00E+04
154170,3.89E+04
154171,2.00E+05
154172,1.19E+05
154173,2.89E+05
154174,1.48E+04
154175,9.61E+04
154176,2.40E+04
154177,5.91E+04
154178,1.14E+05
154179,5.63E+04
154180,5.85E+04
154181,4.67E+04
154182,2.93E+05
154183,1.31E+05
154184,8.87E+04
154185,1.20E+05
154186,1.70E+05
154187,9.47E+03
154188,3.93E+04
154189,5.81E+04
154190,6.53E+04
154191,3.45E+04
154192,7.69E+03
154193,2.52E+04
154194,1.12E+04
154195,5.35E+04
154196,7.99E+04
154197,1.04E+05
154198,1.44E+05
154199,1.13E+05
154200,7.63E+04
154201,5.46E+04
154202,3.76E+05
154203,6.94E+04
154204,9.21E+04
154205,1.52E+04
154206,2.16E+04
154207,8.30E+04
154208,2.05E+05
154209,3.86E+04
154210,4.02E+04
154211,3.52E+04
154212,5.83E+04
154213,5.91E+04
154214,5.18E+05
154215,2.42E+05
154216,2.41E+04
154217,5.62E+05
154218,2.73E+04
154219,9.83E+04
154220,1.94E+05
154221,2.74E+05
154222,3.83E+04
154223,3.38E+05
154224,2.15E+05
154225,4.08E+04
154226,7.05E+04
154227,1.42E+05
154228,5.27E+05
154229,3.10E+04
154230,1.60E+05
154231,8.31E+04
154232,1.16E+05
154233,5.77E+04
154234,2.55E+04
154235,4.21E+04
154236,9.50E+04
154237,1.64E+05
154238,2.83E+05
154239,2.64E+04
154240,6.09E+04
154241,3.97E+04
154242,4.27E+05
154243,3.75E+04
154244,6.26E+04
154245,3.15E+04
154246,5.31E+05
154247,6.17E+03
154248,4.44E+04
154249,2.06E+05
154250,4.43E+04
154251,1.31E+04
154252,4.47E+05
154253,1.22E+05
154254,8.49E+04
154255,6.28E+04
154256,5.53E+05
154257,1.43E+04
154258,4.51E+04
154259,1.71E+05
154260,8.20E+04
154261,1.35E+04
154262,4.23E+04
154263,6.64E+04
154264,2.31E+04
154265,3.05E+04
154266,5.08E+04
154267,4.99E+04
154268,1.79E+05
154269,5.14E+04
154270,3.10E+05
154271,2.49E+04
154272,7.14E+04
154273,8.47E+04
154274,1.09E+05
154275,4.85E+04
154276,4.22E+04
154277,2.09E+05
154278,1.30E+05
154279,5.27E+04
154280,7.16E+04
154281,3.03E+04
154282,1.87E+05
154283,2.81E+04
154284,5.35E+04
154285,2.43E+04
154286,7.62E+04
154287,2.31E+04
154288,2.03E+04
154289,3.93E+04
154290,1.37E+05
154291,2.10E+05
154292,5.09E+04
154293,1.37E+05
154294,1.46E+05
154295,9.29E+04
154296,9.23E+04
154297,4.57E+04
154298,2.69E+04
154299,7.83E+04
154300,1.45E+05
154301,3.47E+04
154302,3.87E+04
154303,2.75E+05
154304,1.93E+05
154305,4.05E+05
154306,9.58E+04
154307,1.02E+05
154308,1.91E+05
154309,5.92E+04
154310,6.74E+04
154311,2.85E+05
154312,3.73E+04
154313,1.70E+05
154314,1.01E+05
154315,4.48E+04
154316,4.86E+04
154317,6.04E+04
154318,3.62E+05
154319,4.62E+05
154320,1.85E+05
154321,4.95E+04
154322,9.27E+04
154323,1.17E+05
154324,4.01E+04
154325,3.84E+04
154326,2.11E+05
154327,1.07E+04
154328,3.17E+04
154329,4.75E+04
154330,4.59E+04
154331,4.93E+04
154332,4.89E+04
154333,4.25E+04
154334,1.26E+05
154335,2.81E+04
154336,1.24E+05
154337,1.02E+05
154338,7.54E+04
154339,1.50E+05
154340,3.82E+04
154341,2.33E+05
154342,8.38E+04
154343,2.94E+04
154344,2.84E+04
154345,2.59E+04
154346,5.43E+04
154347,3.78E+04
154348,2.08E+04
154349,5.76E+04
154350,1.19E+05
154351,4.09E+04
154352,4.63E+04
154353,2.42E+04
154354,7.90E+04
154355,1.74E+04
154356,1.64E+04
154357,1.84E+04
154358,1.89E+05
154359,1.08E+05
154360,3.74E+04
154361,4.35E+04
154362,3.50E+04
154363,8.29E+04
154364,1.75E+04
154365,7.42E+04
154366,3.17E+04
154367,2.45E+04
154368,2.66E+05
154369,4.44E+04
154370,8.48E+03
154371,5.93E+03
154372,2.90E+05
154373,8.49E+04
154374,3.55E+04
154375,5.55E+05
154376,2.88E+05
154377,2.38E+04
154378,1.03E+05
154379,3.94E+04
154380,4.46E+03
154381,3.03E+04
154382,1.51E+04
154383,8.88E+04
154384,5.06E+05
154385,9.47E+05
154386,3.70E+04
154387,1.88E+05
154388,3.13E+04
154389,4.51E+04
154390,6.81E+04
154391,1.78E+04
154392,1.19E+05
154393,5.09E+04
154394,2.86E+04
154395,7.86E+04
154396,2.21E+04
154397,2.49E+05
154398,1.93E+05
154399,1.11E+05
154400,3.93E+05
154401,2.24E+05
154402,6.72E+04
154403,1.21E+05
154404,1.54E+05
154405,4.24E+04
154406,2.20E+04
154407,1.07E+05
154408,4.82E+04
154409,9.32E+04
154410,1.89E+05
154411,3.40E+04
154412,1.06E+05
154413,8.95E+04
154414,6.93E+04
154415,5.69E+04
154416,6.36E+04
154417,4.40E+04
154418,1.53E+05
154419,2.72E+04
154420,4.56E+04
154421,8.41E+04
154422,1.10E+05
154423,1.91E+04
154424,2.94E+05
154425,3.99E+04
154426,3.45E+04
154427,4.14E+04
154428,1.22E+05
154429,7.42E+04
154430,1.20E+05
154431,5.54E+04
154432,4.92E+04
154433,3.77E+04
154434,5.56E+04
154435,2.71E+04
154436,1.19E+05
154437,3.19E+05
154438,1.00E+05
154439,1.57E+05
154440,7.19E+04
154441,3.81E+04
154442,3.29E+04
154443,2.85E+04
154444,3.32E+04
154445,3.50E+04
154446,2.48E+04
154447,8.86E+04
154448,1.09E+05
154449,7.08E+04
154450,1.04E+05
154451,1.20E+05
154452,9.13E+04
154453,5.92E+04
154454,2.28E+05
154455,5.35E+05
154456,3.59E+04
154457,5.87E+04
154458,3.55E+04
154459,3.75E+04
154460,3.34E+04
154461,2.18E+05
154462,2.73E+04
154463,5.97E+04
154464,4.84E+04
154465,4.55E+04
154466,4.46E+04
154467,6.82E+04
154468,6.15E+04
154469,4.83E+04
154470,4.64E+04
154471,4.10E+05
154472,9.61E+04
154473,3.85E+04
154474,1.72E+05
154475,7.98E+04
154476,1.36E+05
154477,2.13E+04
154478,1.14E+05
154479,2.49E+04
154480,2.58E+05
154481,3.88E+04
154482,1.18E+05
154483,2.47E+05
154484,6.84E+04
154485,1.13E+05
154486,2.87E+04
154487,9.83E+05
154488,1.53E+05
154489,1.64E+05
154490,5.42E+04
154491,7.89E+04
154492,3.15E+04
154493,6.47E+04
154494,3.11E+04
154495,8.07E+04
154496,3.62E+05
154497,2.69E+04
154498,1.36E+04
154499,7.54E+04
154500,2.63E+05
154501,1.53E+05
154502,9.43E+04
154503,6.08E+04
154504,1.13E+05
154505,3.54E+04
154506,2.10E+05
154507,5.02E+04
154508,6.52E+04
154509,8.75E+04
154510,1.12E+05
154511,6.46E+04
154512,5.76E+04
154513,4.66E+04
154514,3.14E+04
154515,1.83E+05
154516,3.59E+04
154517,2.16E+04
154518,8.17E+04
154519,1.13E+05
154520,8.24E+05
154521,7.05E+04
154522,3.77E+04
154523,2.56E+05
154524,7.24E+04
154525,1.06E+05
154526,5.21E+04
154527,9.19E+04
154528,1.42E+05
154529,3.70E+04
154530,6.41E+04
154531,4.20E+04
154532,8.44E+05
154533,4.23E+04
154534,1.33E+04
154535,2.14E+04
154536,3.33E+04
154537,7.14E+04
154538,1.00E+05
154539,4.23E+04
154540,3.28E+04
154541,5.23E+04
154542,5.31E+04
154543,1.17E+04
154544,1.32E+05
154545,7.16E+04
154546,4.33E+04
154547,9.38E+04
154548,2.01E+04
154549,5.00E+04
154550,8.45E+04
154551,5.22E+04
154552,3.22E+04
154553,2.00E+05
154554,1.34E+05
154555,5.09E+04
154556,2.00E+05
154557,1.77E+05
154558,3.04E+04
154559,1.43E+05
154560,1.13E+05
154561,8.16E+04
154562,1.57E+05
154563,3.72E+04
154564,2.98E+05
154565,3.51E+04
154566,3.15E+04
154567,1.43E+05
154568,3.63E+04
154569,1.79E+05
154570,1.06E+05
154571,2.49E+04
154572,1.55E+05
154573,4.92E+04
154574,2.33E+04
154575,3.16E+05
154576,2.57E+04
154577,3.68E+05
154578,4.04E+04
154579,8.71E+04
154580,2.54E+05
154581,5.39E+04
154582,1.44E+05
154583,4.83E+04
154584,3.39E+04
154585,1.81E+05
154586,2.55E+04
154587,1.23E+05
154588,1.12E+04
154589,4.03E+04
154590,5.22E+04
154591,2.95E+04
154592,4.71E+04
154593,2.81E+04
154594,4.64E+04
154595,1.47E+05
154596,6.68E+04
154597,1.10E+04
154598,1.19E+05
154599,2.54E+04
154600,1.04E+05
154601,1.10E+05
154602,4.63E+04
154603,1.80E+05
154604,1.14E+05
154605,2.06E+05
154606,6.90E+04
154607,8.93E+04
154608,3.42E+05
154609,7.66E+04
154610,2.57E+05
154611,1.61E+05
154612,2.78E+04
154613,8.85E+03
154614,3.72E+04
154615,1.64E+05
154616,1.13E+05
154617,7.80E+03
154618,2.49E+04
154619,1.97E+04
154620,1.68E+04
154621,2.94E+04
154622,6.78E+04
154623,5.33E+04
154624,9.82E+04
154625,1.47E+05
154626,1.78E+05
154627,3.73E+04
154628,2.43E+05
154629,3.29E+04
154630,1.49E+05
154631,2.00E+04
154632,4.20E+04
154633,3.32E+04
154634,9.30E+04
154635,4.59E+04
154636,4.28E+04
154637,1.36E+05
154638,2.12E+04
154639,1.54E+05
154640,6.90E+04
154641,3.77E+04
154642,1.69E+04
154643,3.86E+04
154644,6.67E+04
154645,4.39E+04
154646,3.02E+04
154647,9.24E+04
154648,9.88E+05
154649,4.82E+04
154650,3.78E+05
154651,1.88E+05
154652,7.88E+04
154653,9.63E+04
154654,3.14E+04
154655,2.64E+05
154656,1.26E+05
154657,1.61E+05
154658,3.21E+04
154659,2.22E+04
154660,9.12E+04
154661,7.66E+04
154662,5.15E+04
154663,3.31E+04
154664,5.43E+04
154665,1.44E+04
154666,1.85E+04
154667,1.57E+04
154668,2.54E+04
154669,5.62E+04
154670,2.03E+04
154671,1.59E+05
154672,1.25E+05
154673,8.34E+04
154674,3.82E+05
154675,5.98E+04
154676,4.58E+04
154677,2.93E+04
154678,8.95E+04
154679,4.02E+04
154680,2.28E+04
154681,2.35E+05
154682,1.06E+05
154683,6.59E+04
154684,2.43E+04
154685,3.38E+05
154686,2.67E+05
154687,1.34E+05
154688,3.12E+04
154689,4.24E+04
154690,2.61E+04
154691,4.12E+04
154692,1.67E+04
154693,1.01E+05
154694,4.03E+04
154695,1.06E+05
154696,5.80E+04
154697,2.75E+04
154698,3.37E+04
154699,4.96E+04
154700,2.02E+05
154701,2.79E+05
154702,1.89E+05
154703,3.22E+04
154704,6.89E+04
154705,9.53E+04
154706,1.62E+04
154707,4.66E+03
154708,5.21E+05
154709,4.29E+05
154710,4.42E+04
